Tipo Resultado;Instancia;Numero Configuracao;Rodadas
Intervalo;instancias/entradas_reais/F100440;2;8.89440107345581;14.568147897720337;8.28083610534668;13.59757113456726;13.259706020355225;14.82055401802063;14.140126943588257;9.311732053756714;14.338312864303589;8.762113809585571
Custo_Orcamentario;instancias/entradas_reais/F100440;2;12087.0;11437.0;12174.0;12225.0;11870.0;11473.0;12165.0;11729.0;11259.0;12942.0
Iteraca_Saida;instancias/entradas_reais/F100440;2;12;19;11;18;17;20;18;12;19;12
Atraso;instancias/entradas_reais/F50150;0;232.0;247.0;247.0;254.0;247.0;249.0;247.0;254.0;264.0;259.0
Intervalo;instancias/entradas_reais/F50150;0;39.423465967178345;39.229352951049805;39.27334690093994;39.37977480888367;39.51405906677246;39.27726101875305;39.49706697463989;32.98631811141968;39.44568109512329;39.200525999069214
Custo_Orcamentario;instancias/entradas_reais/F50150;0;80.0;81.0;81.0;77.0;81.0;80.0;81.0;76.0;81.0;80.0
Iteraca_Saida;instancias/entradas_reais/F50150;0;;;;;;;;25;;
Atraso;instancias/entradas_reais/F50150;1;126.0;120.0;123.0;132.0;121.0;114.0;120.0;129.0;127.0;123.0
Intervalo;instancias/entradas_reais/F50150;1;37.56909394264221;37.94072604179382;28.672908067703247;33.5967800617218;37.78761386871338;33.501729011535645;37.65575289726257;38.09939694404602;28.39110803604126;37.51402306556702
Custo_Orcamentario;instancias/entradas_reais/F50150;1;378.0;393.0;402.0;401.0;387.0;399.0;365.0;399.0;405.0;376.0
Iteraca_Saida;instancias/entradas_reais/F50150;1;30;;23;27;;27;;;23;
Atraso;instancias/entradas_reais/F50150;2;108.0;105.0;112.0;106.0;108.0;109.0;111.0;95.0;108.0;112.0
Intervalo;instancias/entradas_reais/F50150;2;20.105916023254395;21.05259609222412;15.808259963989258;22.379421949386597;25.11816906929016;31.1316978931427;16.882900953292847;15.30477499961853;23.199342966079712;17.18032717704773
Custo_Orcamentario;instancias/entradas_reais/F50150;2;605.0;617.0;660.0;534.0;612.0;526.0;585.0;678.0;621.0;611.0
Iteraca_Saida;instancias/entradas_reais/F50150;2;16;17;13;18;20;25;14;12;19;14
Atraso;instancias/entradas_reais/F1044;0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0
Intervalo;instancias/entradas_reais/F1044;0;1.398603916168213;1.4213409423828125;1.3951668739318848;1.4243390560150146;1.7813849449157715;1.3984088897705078;1.4196498394012451;1.4038259983062744;1.3940160274505615;1.3832509517669678
Custo_Orcamentario;instancias/entradas_reais/F1044;0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0
Iteraca_Saida;instancias/entradas_reais/F1044;0;;;;;;;;;;
Atraso;instancias/entradas_reais/F1044;1;12.0;10.0;9.0;11.0;10.0;9.0;9.0;10.0;9.0;10.0
Intervalo;instancias/entradas_reais/F1044;1;1.1692988872528076;1.3515470027923584;1.3307759761810303;1.3424439430236816;1.3682138919830322;1.341752052307129;0.5895648002624512;1.7230808734893799;1.3285629749298096;1.337033987045288
Custo_Orcamentario;instancias/entradas_reais/F1044;1;83.0;80.0;77.0;77.0;80.0;77.0;77.0;66.0;77.0;80.0
Iteraca_Saida;instancias/entradas_reais/F1044;1;18;;;;;;13;;;
Atraso;instancias/entradas_reais/F1044;2;9.0;9.0;10.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0
Intervalo;instancias/entradas_reais/F1044;2;0.8419721126556396;1.3430800437927246;1.3325319290161133;1.0496621131896973;0.8547289371490479;1.3347890377044678;0.7665698528289795;0.5845019817352295;1.133268117904663;1.3112988471984863
Custo_Orcamentario;instancias/entradas_reais/F1044;2;91.0;114.0;103.0;145.0;117.0;114.0;148.0;148.0;100.0;77.0
Iteraca_Saida;instancias/entradas_reais/F1044;2;19;;;15;19;;17;13;26;
Atraso;instancias/entradas_reais/H1045.in;0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0
Intervalo;instancias/entradas_reais/H1045.in;0;1.4274299144744873;1.865494966506958;1.430495023727417;1.4390251636505127;1.4407429695129395;1.4099371433258057;1.4473040103912354;1.8744020462036133;1.4254169464111328;1.4197728633880615
Custo_Orcamentario;instancias/entradas_reais/H1045.in;0;48.0;48.0;48.0;48.0;48.0;48.0;48.0;48.0;48.0;48.0
Iteraca_Saida;instancias/entradas_reais/H1045.in;0;;;;;;;;;;
Atraso;instancias/entradas_reais/H1045.in;1;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0
Intervalo;instancias/entradas_reais/H1045.in;1;1.3556787967681885;1.3544020652770996;0.970883846282959;1.3503789901733398;1.840195894241333;1.3384289741516113;1.372722864151001;1.345458984375;1.3298299312591553;0.9275200366973877
Custo_Orcamentario;instancias/entradas_reais/H1045.in;1;229.0;281.0;284.0;277.0;284.0;279.0;300.0;277.0;229.0;229.0
Iteraca_Saida;instancias/entradas_reais/H1045.in;1;;;22;;;;;;;21
Atraso;instancias/entradas_reais/H1045.in;2;12.0;15.0;15.0;12.0;15.0;15.0;15.0;12.0;15.0;15.0
Intervalo;instancias/entradas_reais/H1045.in;2;1.1130750179290771;0.8931219577789307;1.2548000812530518;0.5260050296783447;1.3603739738464355;1.3318748474121094;0.678961992263794;1.1555078029632568;0.7505879402160645;0.9301841259002686
Custo_Orcamentario;instancias/entradas_reais/H1045.in;2;509.0;410.0;425.0;520.0;543.0;543.0;436.0;509.0;436.0;473.0
Iteraca_Saida;instancias/entradas_reais/H1045.in;2;25;20;18;12;;;15;26;17;21
Atraso;instancias/entradas_reais/H501225.in;0;172.0;172.0;172.0;172.0;172.0;172.0;172.0;172.0;172.0;172.0
Intervalo;instancias/entradas_reais/H501225.in;0;173.49894213676453;173.03545117378235;172.9706461429596;172.89830803871155;173.3056399822235;173.12315201759338;173.33157014846802;173.61722111701965;173.6083278656006;172.88492012023926
Custo_Orcamentario;instancias/entradas_reais/H501225.in;0;589.0;582.0;594.0;598.0;595.0;586.0;597.0;600.0;592.0;601.0
Iteraca_Saida;instancias/entradas_reais/H501225.in;0;;;;;;;;;;
Atraso;instancias/entradas_reais/H501225.in;1;115.0;109.0;112.0;112.0;109.0;112.0;109.0;109.0;112.0;109.0
Intervalo;instancias/entradas_reais/H501225.in;1;188.44354701042175;138.89642095565796;189.48968696594238;187.77633905410767;157.59485006332397;182.3090431690216;131.73829913139343;190.2482099533081;189.24438786506653;157.0661301612854
Custo_Orcamentario;instancias/entradas_reais/H501225.in;1;2997.0;2995.0;3000.0;2973.0;2974.0;3007.0;2992.0;3002.0;2976.0;2947.0
Iteraca_Saida;instancias/entradas_reais/H501225.in;1;;22;;;25;29;21;;;25
Atraso;instancias/entradas_reais/H501225.in;2;85.0;88.0;85.0;88.0;88.0;88.0;82.0;91.0;85.0;88.0
Intervalo;instancias/entradas_reais/H501225.in;2;77.35928916931152;101.9811909198761;94.9513988494873;108.10092806816101;77.80798006057739;101.33667707443237;76.30764293670654;116.36797595024109;120.79896807670593;75.91240692138672
Custo_Orcamentario;instancias/entradas_reais/H501225.in;2;4431.0;4674.0;4522.0;4638.0;4360.0;4565.0;4653.0;4180.0;4646.0;4644.0
Iteraca_Saida;instancias/entradas_reais/H501225.in;2;12;16;15;17;12;16;12;18;19;12
Atraso;instancias/entradas_reais/D1038.in;0;72.0;72.0;72.0;72.0;72.0;72.0;72.0;72.0;72.0;72.0
Intervalo;instancias/entradas_reais/D1038.in;0;1.3759279251098633;1.3957490921020508;1.3848090171813965;1.3941330909729004;1.3939859867095947;1.3697969913482666;1.3877308368682861;1.3939199447631836;1.375458002090454;1.3658840656280518
Custo_Orcamentario;instancias/entradas_reais/D1038.in;0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0
Iteraca_Saida;instancias/entradas_reais/D1038.in;0;;;;;;;;;;
Atraso;instancias/entradas_reais/D1038.in;1;26.0;26.0;30.0;30.0;30.0;26.0;26.0;26.0;26.0;30.0
Intervalo;instancias/entradas_reais/D1038.in;1;0.5769469738006592;1.2771351337432861;2.03072190284729;1.2660820484161377;1.2933299541473389;1.2639689445495605;0.6038799285888672;1.2693121433258057;1.2549500465393066;0.4953169822692871
Custo_Orcamentario;instancias/entradas_reais/D1038.in;1;82.0;82.0;78.0;79.0;78.0;82.0;82.0;82.0;82.0;78.0
Iteraca_Saida;instancias/entradas_reais/D1038.in;1;14;;;;;;14;;;12
Atraso;instancias/entradas_reais/D1038.in;2;21.0;19.0;21.0;21.0;20.0;21.0;20.0;20.0;19.0;21.0
Intervalo;instancias/entradas_reais/D1038.in;2;0.4868659973144531;0.9264011383056641;0.6140639781951904;1.0478498935699463;0.49831700325012207;0.6477069854736328;0.8075230121612549;1.1590049266815186;0.5716209411621094;0.44580984115600586
Custo_Orcamentario;instancias/entradas_reais/D1038.in;2;139.0;142.0;122.0;122.0;136.0;118.0;138.0;144.0;142.0;122.0
Iteraca_Saida;instancias/entradas_reais/D1038.in;2;12;22;15;25;12;16;19;12;14;11
Atraso;instancias/entradas_reais/H1004950.in;0;351.0;351.0;354.0;351.0;354.0;354.0;354.0;348.0;351.0;354.0
Intervalo;instancias/entradas_reais/H1004950.in;0;155.56718111038208;155.06710505485535;154.36315393447876;155.59007000923157;155.83948802947998;154.81181001663208;155.18814301490784;156.77696204185486;155.19372010231018;155.4997570514679
Custo_Orcamentario;instancias/entradas_reais/H1004950.in;0;1209.0;1217.0;1194.0;1223.0;1168.0;1212.0;1210.0;1216.0;1231.0;1219.0
Iteraca_Saida;instancias/entradas_reais/H1004950.in;0;;;;;;;;;;
Atraso;instancias/entradas_reais/H1004950.in;1;237.0;237.0;240.0;237.0;231.0;237.0;237.0;234.0;237.0;237.0
Intervalo;instancias/entradas_reais/H1004950.in;1;154.08323907852173;80.05826306343079;184.34041094779968;91.87097811698914;156.86510300636292;85.71645998954773;149.5333240032196;118.41690397262573;85.13463616371155;108.65295886993408
Custo_Orcamentario;instancias/entradas_reais/H1004950.in;1;6015.0;6144.0;6038.0;6144.0;6155.0;6156.0;6107.0;6153.0;6146.0;6078.0
Iteraca_Saida;instancias/entradas_reais/H1004950.in;1;25;13;;15;25;14;24;19;14;18
Atraso;instancias/entradas_reais/H1004950.in;2;195.0;195.0;189.0;189.0;192.0;186.0;198.0;189.0;192.0;198.0
Intervalo;instancias/entradas_reais/H1004950.in;2;106.39815902709961;88.59066390991211;82.99073219299316;112.87148809432983;70.92849802970886;86.36748695373535;97.71823906898499;109.04897904396057;82.2567708492279;111.39479994773865
Custo_Orcamentario;instancias/entradas_reais/H1004950.in;2;8297.0;8753.0;8643.0;8399.0;8450.0;8975.0;8064.0;8463.0;8364.0;8032.0
Iteraca_Saida;instancias/entradas_reais/H1004950.in;2;17;14;13;18;11;14;15;17;13;18
Atraso;instancias/entradas_reais/D100611.in;0;521.0;514.0;483.0;495.0;548.0;484.0;573.0;458.0;495.0;515.0
Intervalo;instancias/entradas_reais/D100611.in;0;26.7448308467865;26.883922815322876;26.55491614341736;26.737630128860474;26.728394985198975;25.658277988433838;26.999486923217773;26.95503306388855;26.626628875732422;26.450175046920776
Custo_Orcamentario;instancias/entradas_reais/D100611.in;0;1768.0;1776.0;1713.0;1729.0;1756.0;1768.0;1774.0;1720.0;1761.0;1736.0
Iteraca_Saida;instancias/entradas_reais/D100611.in;0;;;;;;;;;;
Atraso;instancias/entradas_reais/D100611.in;1;316.0;347.0;365.0;339.0;352.0;338.0;347.0;339.0;332.0;366.0
Intervalo;instancias/entradas_reais/D100611.in;1;23.588212966918945;10.952687978744507;11.817806005477905;12.40084195137024;9.490324974060059;16.50979995727539;24.265699863433838;17.68239188194275;27.644153833389282;26.655195951461792
Custo_Orcamentario;instancias/entradas_reais/D100611.in;1;8741.0;8863.0;8860.0;8878.0;8868.0;8849.0;8728.0;8885.0;8326.0;8276.0
Iteraca_Saida;instancias/entradas_reais/D100611.in;1;27;12;13;14;11;18;26;20;30;
Atraso;instancias/entradas_reais/D100611.in;2;302.0;294.0;303.0;299.0;305.0;319.0;286.0;295.0;303.0;304.0
Intervalo;instancias/entradas_reais/D100611.in;2;15.044417142868042;11.109153032302856;22.229510068893433;11.0087411403656;10.614116907119751;15.048433065414429;11.554610013961792;20.390859127044678;11.027688026428223;10.21625804901123
Custo_Orcamentario;instancias/entradas_reais/D100611.in;2;12318.0;12389.0;9991.0;11990.0;13164.0;12467.0;11768.0;12185.0;10563.0;10099.0
Iteraca_Saida;instancias/entradas_reais/D100611.in;2;17;12;25;13;11;17;12;22;13;11
Atraso;instancias/entradas_reais/v10_43.in;0;112.49000000000001;112.49000000000001;112.49000000000001;112.49000000000001;112.49000000000001;112.49000000000001;112.49000000000001;112.49000000000001;112.49000000000001;112.49000000000001
Intervalo;instancias/entradas_reais/v10_43.in;0;1.440929889678955;1.463001012802124;1.4544439315795898;1.458287000656128;1.456799030303955;1.4417450428009033;1.4612069129943848;1.4592101573944092;1.4425220489501953;2.3219799995422363
Custo_Orcamentario;instancias/entradas_reais/v10_43.in;0;12.2;12.2;12.2;12.2;12.2;12.2;12.2;12.2;12.2;12.2
Iteraca_Saida;instancias/entradas_reais/v10_43.in;0;;;;;;;;;;
Atraso;instancias/entradas_reais/v10_43.in;1;95.17;94.43;94.43;94.82000000000001;95.17;95.78000000000002;95.05000000000001;94.47;95.05000000000001;94.43
Intervalo;instancias/entradas_reais/v10_43.in;1;1.3419768810272217;1.3476378917694092;0.8224999904632568;0.5651111602783203;1.3631269931793213;1.3294239044189453;0.49411582946777344;1.3417489528656006;0.6140079498291016;1.3132350444793701
Custo_Orcamentario;instancias/entradas_reais/v10_43.in;1;97.63999999999999;98.16;98.16;107.33000000000001;97.63999999999999;100.55000000000001;97.0;100.89;97.0;98.16
Iteraca_Saida;instancias/entradas_reais/v10_43.in;1;;;19;13;;;11;;14;
Atraso;instancias/entradas_reais/v10_43.in;2;92.85;92.81;92.84;93.35;93.25999999999999;93.61000000000001;92.81;93.55000000000001;93.20000000000002;93.18
Intervalo;instancias/entradas_reais/v10_43.in;2;0.4751570224761963;1.1429929733276367;0.77097487449646;0.9579498767852783;0.7985470294952393;1.6558871269226074;0.671238899230957;0.7595419883728027;0.6950509548187256;0.4690258502960205
Custo_Orcamentario;instancias/entradas_reais/v10_43.in;2;182.69;179.95999999999998;170.91;171.16000000000003;150.35999999999999;132.97;179.95999999999998;156.8;161.64999999999998;179.32
Iteraca_Saida;instancias/entradas_reais/v10_43.in;2;11;26;18;22;18;17;15;17;16;11
Atraso;instancias/entradas_reais/r10.in;0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0
Intervalo;instancias/entradas_reais/r10.in;0;1.3239471912384033;1.3366398811340332;1.3283119201660156;1.3349659442901611;1.3415260314941406;1.3155128955841064;1.3407330513000488;1.342134952545166;1.3157711029052734;1.3078029155731201
Custo_Orcamentario;instancias/entradas_reais/r10.in;0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0
Iteraca_Saida;instancias/entradas_reais/r10.in;0;;;;;;;;;;
Atraso;instancias/entradas_reais/r10.in;1;48.0;48.0;48.0;48.0;48.0;48.0;48.0;50.0;48.0;48.0
Intervalo;instancias/entradas_reais/r10.in;1;0.7177999019622803;1.2252581119537354;1.2001190185546875;1.2147080898284912;1.2344229221343994;1.2043771743774414;1.4920110702514648;1.2104780673980713;0.4766700267791748;1.1928210258483887
Custo_Orcamentario;instancias/entradas_reais/r10.in;1;38.0;38.0;38.0;38.0;38.0;38.0;38.0;36.0;38.0;38.0
Iteraca_Saida;instancias/entradas_reais/r10.in;1;18;;;;;;13;;12;
Atraso;instancias/entradas_reais/r10.in;2;40.0;42.0;42.0;42.0;42.0;42.0;42.0;42.0;42.0;44.0
Intervalo;instancias/entradas_reais/r10.in;2;0.7511742115020752;0.7425949573516846;0.6572189331054688;1.1491141319274902;0.8489689826965332;0.8610129356384277;1.172806978225708;0.8432259559631348;0.552584171295166;1.018953800201416
Custo_Orcamentario;instancias/entradas_reais/r10.in;2;70.0;64.0;66.0;62.0;66.0;64.0;66.0;60.0;62.0;54.0
Iteraca_Saida;instancias/entradas_reais/r10.in;2;19;19;17;29;21;22;29;21;14;26
Atraso;instancias/entradas_reais/D50327.in;0;221.0;226.0;221.0;224.0;225.0;227.0;222.0;220.0;222.0;226.0
Intervalo;instancias/entradas_reais/D50327.in;0;59.95871114730835;59.98268413543701;60.019174098968506;59.49036908149719;59.98216485977173;58.739611864089966;60.27505803108215;60.47352194786072;60.36192607879639;58.620243072509766
Custo_Orcamentario;instancias/entradas_reais/D50327.in;0;361.0;361.0;351.0;359.0;356.0;354.0;360.0;359.0;358.0;360.0
Iteraca_Saida;instancias/entradas_reais/D50327.in;0;;;;;;;;;;
Atraso;instancias/entradas_reais/D50327.in;1;134.0;135.0;137.0;142.0;142.0;141.0;135.0;132.0;135.0;141.0
Intervalo;instancias/entradas_reais/D50327.in;1;60.096123933792114;59.961689949035645;41.49110293388367;59.549267053604126;40.245235204696655;58.34819793701172;58.83262395858765;60.459028005599976;36.98819899559021;59.72522592544556
Custo_Orcamentario;instancias/entradas_reais/D50327.in;1;1750.0;1642.0;1788.0;1771.0;1804.0;1707.0;1714.0;1795.0;1778.0;1653.0
Iteraca_Saida;instancias/entradas_reais/D50327.in;1;;;21;;20;29;;;19;
Atraso;instancias/entradas_reais/D50327.in;2;121.0;125.0;132.0;120.0;118.0;116.0;127.0;124.0;127.0;122.0
Intervalo;instancias/entradas_reais/D50327.in;2;34.33960509300232;40.360432147979736;24.544132947921753;32.70446181297302;42.4052791595459;40.08518195152283;32.249326944351196;21.98759412765503;37.26169300079346;27.648241996765137
Custo_Orcamentario;instancias/entradas_reais/D50327.in;2;2782.0;2410.0;2571.0;2753.0;2205.0;2794.0;2547.0;2409.0;2489.0;2347.0
Iteraca_Saida;instancias/entradas_reais/D50327.in;2;17;20;12;17;21;20;16;11;19;14
Atraso;instancias/entradas_reais/r50.in;0;2030.0;2123.0;2019.0;1993.0;2030.0;2022.0;2197.0;2154.0;1999.0;2025.0
Intervalo;instancias/entradas_reais/r50.in;0;44.03333282470703;20.16965413093567;44.04347205162048;43.75798988342285;44.237765073776245;43.86446499824524;16.328998804092407;18.98861598968506;44.15933799743652;43.758569955825806
Custo_Orcamentario;instancias/entradas_reais/r50.in;0;31.0;31.0;31.0;31.0;31.0;31.0;31.0;31.0;31.0;31.0
Iteraca_Saida;instancias/entradas_reais/r50.in;0;;13;;;;;11;12;;
Atraso;instancias/entradas_reais/r50.in;1;1357.0;1323.0;1318.0;1363.0;1331.0;1316.0;1294.0;1385.0;1381.0;1307.0
Intervalo;instancias/entradas_reais/r50.in;1;37.07904100418091;42.107699155807495;39.442513942718506;33.11379909515381;42.256834983825684;41.979077100753784;42.08950400352478;27.33116888999939;28.212146997451782;41.81247401237488
Custo_Orcamentario;instancias/entradas_reais/r50.in;1;155.0;152.0;152.0;154.0;155.0;148.0;155.0;154.0;155.0;152.0
Iteraca_Saida;instancias/entradas_reais/r50.in;1;26;;28;24;29;30;;19;20;
Atraso;instancias/entradas_reais/r50.in;2;1231.0;1198.0;1141.0;1212.0;1214.0;1208.0;1218.0;1191.0;1182.0;1187.0
Intervalo;instancias/entradas_reais/r50.in;2;23.710231065750122;17.395477056503296;14.77232313156128;25.831183910369873;33.72711801528931;30.824342012405396;29.625729084014893;31.29392981529236;25.73800301551819;15.764173030853271
Custo_Orcamentario;instancias/entradas_reais/r50.in;2;217.0;235.0;243.0;227.0;224.0;222.0;248.0;223.0;219.0;230.0
Iteraca_Saida;instancias/entradas_reais/r50.in;2;17;12;11;18;24;22;21;22;19;11
Atraso;instancias/entradas_reais/r100.in;0;3649.0;3650.0;4050.0;3805.0;3621.0;3983.0;3782.0;4012.0;4145.0;3805.0
Intervalo;instancias/entradas_reais/r100.in;0;21.48228907585144;21.787904024124146;8.890491008758545;21.776751041412354;21.76141095161438;9.384737014770508;21.76521897315979;9.74401593208313;8.115737915039062;20.061609983444214
Custo_Orcamentario;instancias/entradas_reais/r100.in;0;54.0;54.0;54.0;53.0;52.0;54.0;54.0;54.0;54.0;54.0
Iteraca_Saida;instancias/entradas_reais/r100.in;0;;;14;;;13;;13;11;
Atraso;instancias/entradas_reais/r100.in;1;2447.0;2539.0;2495.0;2397.0;2328.0;2414.0;2379.0;2279.0;2446.0;2423.0
Intervalo;instancias/entradas_reais/r100.in;1;20.930434942245483;7.936385869979858;9.37532091140747;13.186362981796265;20.21181082725525;7.183548927307129;19.35703420639038;18.526098012924194;11.269240140914917;15.416411876678467
Custo_Orcamentario;instancias/entradas_reais/r100.in;1;272.0;274.0;274.0;270.0;274.0;273.0;274.0;268.0;272.0;262.0
Iteraca_Saida;instancias/entradas_reais/r100.in;1;29;13;13;19;27;12;26;27;16;23
Atraso;instancias/entradas_reais/r100.in;2;1993.0;2047.0;2079.0;2076.0;2048.0;2108.0;2065.0;2104.0;1952.0;2003.0
Intervalo;instancias/entradas_reais/r100.in;2;11.911542892456055;8.083961963653564;9.494852781295776;11.29731822013855;12.947269916534424;9.184126138687134;13.112666845321655;10.457381963729858;11.392151832580566;6.68412709236145
Custo_Orcamentario;instancias/entradas_reais/r100.in;2;361.0;404.0;391.0;372.0;395.0;390.0;380.0;395.0;398.0;382.0
Iteraca_Saida;instancias/entradas_reais/r100.in;2;17;13;13;16;18;15;18;14;16;11
