Tipo Resultado;Instancia;Numero Configuracao;Rodadas
Atraso;instancias/entradas_reais/v50_353.in;0;2717.5399999999995;2708.9799999999996;2702.799999999999;2719.639999999999;2708.9799999999996;2698.3199999999997;2747.9699999999993;2707.0299999999993;2754.169999999999;2730.9299999999994
Intervalo;instancias/entradas_reais/v50_353.in;0;55.448620080947876;55.31267714500427;55.714155197143555;56.215567111968994;55.847646951675415;56.22985005378723;20.792118072509766;56.27103400230408;28.28033995628357;22.60123300552368
Custo_Orcamentario;instancias/entradas_reais/v50_353.in;0;604.7;577.4699999999999;608.99;599.8199999999999;577.47;609.4899999999999;609.93;579.26;605.58;576.02
Iteraca_Saida;instancias/entradas_reais/v50_353.in;0;;;;;;;11;;15;12
Atraso;instancias/entradas_reais/v50_353.in;1;2536.8600000000006;2525.110000000001;2515.3900000000003;2524.710000000001;2518.490000000001;2522.05;2517.170000000001;2521.58;2529.2500000000005;2521.9300000000007
Intervalo;instancias/entradas_reais/v50_353.in;1;21.13210701942444;54.28246021270752;58.28504800796509;56.51901602745056;46.44907283782959;54.60918402671814;59.40224003791809;58.68861508369446;23.323593139648438;55.1099898815155
Custo_Orcamentario;instancias/entradas_reais/v50_353.in;1;3002.7400000000002;3038.4400000000005;2770.32;2963.64;2971.3299999999995;2961.74;3041.63;2986.3999999999996;3036.6799999999994;3029.97
Iteraca_Saida;instancias/entradas_reais/v50_353.in;1;11;28;;29;24;28;;;12;28
Atraso;instancias/entradas_reais/v50_353.in;2;2501.32;2497.350000000001;2503.33;2500.500000000001;2501.070000000001;2503.5300000000007;2502.2800000000007;2497.5900000000006;2497.7400000000007;2492.98
Intervalo;instancias/entradas_reais/v50_353.in;2;41.88968300819397;33.703956842422485;38.00092005729675;48.09033703804016;43.875535011291504;21.75022006034851;48.83680009841919;44.34884190559387;24.059604167938232;24.32978916168213
Custo_Orcamentario;instancias/entradas_reais/v50_353.in;2;4399.530000000002;3974.919999999999;4230.789999999999;4345.4;4856.780000000001;4624.9;4278.389999999999;4398.24;4698.500000000001;4591.200000000001
Iteraca_Saida;instancias/entradas_reais/v50_353.in;2;21;17;19;24;22;11;24;22;12;12
Atraso;instancias/entradas_reais/v100_2411.in;0;10241.83;10247.039999999999;10197.769999999999;10166.16;10180.009999999998;10220.610000000002;10182.420000000002;10257.689999999997;10205.89;10248.42
