Tipo Resultado;Instancia;Numero Configuracao;Rodadas
Atraso;instancias/entradas_reais/v50_353.in;0;2709.3399999999992;2711.83;2764.0799999999986;2721.639999999999;2749.6299999999987;2700.939999999999;2705.399999999999;2763.5099999999993;2700.939999999999;2761.549999999999
Intervalo;instancias/entradas_reais/v50_353.in;0;56.15114092826843;56.265763998031616;22.51123595237732;56.42455005645752;24.49261999130249;56.518791913986206;56.440979957580566;20.99185299873352;57.047959089279175;22.849338054656982
Custo_Orcamentario;instancias/entradas_reais/v50_353.in;0;593.42;591.6800000000001;609.9;596.3499999999999;605.58;602.7500000000001;601.01;601.78;602.75;584.17
Iteraca_Saida;instancias/entradas_reais/v50_353.in;0;;;12;;13;;;11;;12
Atraso;instancias/entradas_reais/v50_353.in;1;2520.2900000000004;2528.260000000001;2513.5000000000005;2508.870000000001;2512.8800000000006;2516.6400000000012;2535.760000000001;2519.730000000001;2525.000000000001;2531.3000000000006
Intervalo;instancias/entradas_reais/v50_353.in;1;59.01447510719299;21.390803813934326;58.56240797042847;58.93324089050293;58.4345920085907;58.69574689865112;23.324398040771484;59.2720890045166;31.227771043777466;25.945197105407715
Custo_Orcamentario;instancias/entradas_reais/v50_353.in;1;2946.0199999999995;3043.3199999999997;3033.85;3051.4199999999996;3036.15;2929.82;3045.12;3013.5300000000007;3040.46;3027.8900000000003
Iteraca_Saida;instancias/entradas_reais/v50_353.in;1;30;11;;;;;12;;16;13
Atraso;instancias/entradas_reais/v50_353.in;2;2494.54;2496.7800000000007;2501.8900000000003;2502.7400000000002;2499.890000000001;2497.800000000001;2502.9500000000007;2498.2200000000007;2506.2299999999996;2492.8600000000006
Intervalo;instancias/entradas_reais/v50_353.in;2;50.222607135772705;38.303385972976685;36.14962387084961;26.39277195930481;25.956403970718384;36.198988914489746;29.978929042816162;24.733569860458374;44.28188514709473;30.906952142715454
Custo_Orcamentario;instancias/entradas_reais/v50_353.in;2;4206.52;4641.59;4812.95;4645.61;4231.96;4285.599999999999;4379.06;4064.95;4291.540000000001;4616.610000000001
Iteraca_Saida;instancias/entradas_reais/v50_353.in;2;25;19;18;13;13;18;15;12;22;15
Atraso;instancias/entradas_reais/v100_2411.in;0;10235.6;10197.929999999997;10251.449999999997;10259.149999999998;10202.79;10264.560000000003;10199.01;10263.76;10249.369999999999;10190.289999999999
Intervalo;instancias/entradas_reais/v100_2411.in;0;42.448878049850464;75.87028980255127;30.131706953048706;42.68331789970398;76.41459798812866;33.32951998710632;76.90729403495789;33.23060917854309;37.70890188217163;78.27042579650879
Custo_Orcamentario;instancias/entradas_reais/v100_2411.in;0;2247.06;2238.1;2236.87;2228.61;2122.54;2160.0;2215.43;2229.74;2260.14;2161.3900000000003
Iteraca_Saida;instancias/entradas_reais/v100_2411.in;0;17;;12;17;;13;;13;15;
Atraso;instancias/entradas_reais/v100_2411.in;1;9985.81;9992.109999999999;9978.7;9986.790000000003;9977.829999999998;9991.81;9977.320000000002;9993.429999999998;9986.44;9988.439999999993
Intervalo;instancias/entradas_reais/v100_2411.in;1;67.6276650428772;38.80003309249878;89.79522204399109;76.64067697525024;89.81484699249268;89.4621160030365;88.9535539150238;87.0871970653534;38.048182010650635;90.93024110794067
Custo_Orcamentario;instancias/entradas_reais/v100_2411.in;1;11281.13;11227.009999999998;11129.26;11178.659999999998;11210.620000000006;11275.340000000002;11131.669999999998;11231.910000000002;11299.49;11055.529999999999
Iteraca_Saida;instancias/entradas_reais/v100_2411.in;1;23;13;30;26;;;;29;13;
Atraso;instancias/entradas_reais/v100_2411.in;2;9962.520000000002;9957.559999999996;9965.270000000002;9967.270000000002;9962.160000000005;9949.680000000004;9960.69;9957.01;9957.109999999999;9964.83
Intervalo;instancias/entradas_reais/v100_2411.in;2;45.830219984054565;58.3012809753418;80.62745785713196;79.75812315940857;68.63160610198975;62.41362118721008;51.455612897872925;61.783124923706055;63.803030014038086;40.746368169784546
Custo_Orcamentario;instancias/entradas_reais/v100_2411.in;2;16329.720000000003;16190.749999999998;13966.09;14406.639999999998;15822.879999999994;16751.34;14296.899999999998;16115.14;15005.07;15243.059999999998
Iteraca_Saida;instancias/entradas_reais/v100_2411.in;2;15;19;26;26;22;20;17;20;21;13
Atraso;instancias/entradas_reais/F100440;0;434.0;468.0;433.0;447.0;399.0;468.0;420.0;464.0;459.0;420.0
Intervalo;instancias/entradas_reais/F100440;0;22.625316858291626;9.07956600189209;22.73803400993347;22.826346158981323;22.842462062835693;8.505410194396973;22.79235601425171;9.787015914916992;11.182878971099854;23.01279902458191
Custo_Orcamentario;instancias/entradas_reais/F100440;0;1745.0;1773.0;1778.0;1780.0;1779.0;1708.0;1780.0;1779.0;1766.0;1778.0
Iteraca_Saida;instancias/entradas_reais/F100440;0;30;12;;;;11;;13;15;
Atraso;instancias/entradas_reais/F100440;1;195.0;192.0;193.0;203.0;196.0;200.0;201.0;194.0;195.0;207.0
Intervalo;instancias/entradas_reais/F100440;1;21.751248121261597;20.618042945861816;19.90627908706665;13.421510934829712;23.105967044830322;13.008753061294556;10.963207960128784;16.864777088165283;22.554219007492065;17.794487953186035
Custo_Orcamentario;instancias/entradas_reais/F100440;1;8733.0;8827.0;8886.0;8773.0;8709.0;8876.0;8896.0;8861.0;8716.0;8797.0
Iteraca_Saida;instancias/entradas_reais/F100440;1;29;27;26;18;;17;15;22;;23
Atraso;instancias/entradas_reais/F100440;2;161.0;164.0;157.0;162.0;161.0;160.0;157.0;159.0;159.0;168.0
